"","logFC","logCPM","LR","PValue","FDR","gene_name","gene_type"
"ENSG00000101310",1.17078920434844,6.75646962816113,7.19463498889662,0.0073121862902198,0.0531862972996995,"SEC23B","protein_coding"
"ENSG00000101311",3.67081165394481,5.61861462625226,10.4429919359881,0.00123115680071543,0.0142017123377351,"FERMT1","protein_coding"
"ENSG00000101323",2.90428398987706,-4.64571875576641,1.69848820481035,0.192485805678016,0.401431980334736,"HAO1","protein_coding"
"ENSG00000101327",2.35279938800857,-4.79771773428987,1.74838482983783,0.186079910649038,0.394166930168747,"PDYN","protein_coding"
"ENSG00000101331",-3.4857682191202,-0.39157877389899,42.549000000552,6.89335036631435e-11,6.12691340506547e-09,"CCM2L","protein_coding"
"ENSG00000101333",0.0922762203848604,3.72956078430944,0.00440281640886298,0.947096213539508,0.975616327962098,"PLCB4","protein_coding"
"ENSG00000101335",-3.8147478381462,7.47004996194628,33.529885530898,7.01773685294026e-09,4.11863476027618e-07,"MYL9","protein_coding"
"ENSG00000101336",1.6052719868426,3.96389617560067,3.44887259868726,0.0632949295479117,0.218438892199184,"HCK","protein_coding"
"ENSG00000101337",0.362930052663343,6.27505943609645,0.563857887720303,0.452710003863261,0.654023147874612,"TM9SF4","protein_coding"
"ENSG00000101342",2.2236224688243,0.460572588192073,2.91180695032745,0.0879333040375501,0.263671304511191,"TLDC2","protein_coding"
"ENSG00000101343",0.665549824622377,8.26042717240984,1.93894290509027,0.163783357791224,0.368669152845091,"CRNKL1","protein_coding"
"ENSG00000101346",0.00821185541079003,6.33074208973962,0.00030042808938191,0.986171069814349,0.994527529288,"POFUT1","protein_coding"
"ENSG00000101347",1.1329314746857,7.10224604904529,2.66566614563567,0.102534887689967,0.286503307389566,"SAMHD1","protein_coding"
"ENSG00000101349",3.15966908870291,-1.81237521852821,0.750356526035262,0.38636337599536,0.599214932774487,"PAK5","protein_coding"
"ENSG00000101350",0.234614310910923,6.58806275112464,0.188676698937286,0.664020279003552,0.808609156577027,"KIF3B","protein_coding"
"ENSG00000101353",-1.53265928650786,0.321122024950044,9.05141376323943,0.00262491766461173,0.0253815318347449,"MROH8","protein_coding"
"ENSG00000101361",0.892749044147849,7.01946742639247,3.24688258750059,0.0715594382963568,0.234462753668001,"NOP56","protein_coding"
"ENSG00000101363",-0.49914322659369,6.31891971623238,1.14160094482688,0.285314293841714,0.500386112262003,"MANBAL","protein_coding"
"ENSG00000101365",0.0940055677697869,6.76896464818533,0.0363118039177195,0.848873023755584,0.923790371193442,"IDH3B","protein_coding"
"ENSG00000101367",-0.0761995802328741,7.14966201646684,0.034916244695598,0.851771272594319,0.925241847553711,"MAPRE1","protein_coding"
"ENSG00000101384",0.852748196627026,7.87735969179491,1.12603108177939,0.288623502383468,0.503919528147996,"JAG1","protein_coding"
"ENSG00000101391",0.793985089902561,5.52616543812594,3.08204387665439,0.0791609896565488,0.248158808859107,"CDK5RAP1","protein_coding"
"ENSG00000101400",-0.854609722412273,3.20330718265054,3.71199601486296,0.0540227518694235,0.199491076878048,"SNTA1","protein_coding"
"ENSG00000101405",3.03221966968812,-3.11872402584412,2.96192681150517,0.0852463000569886,0.258895858745069,"OXT","protein_coding"
"ENSG00000101407",1.09361224053442,5.46090457280975,5.06610847877869,0.0243980972108121,0.12203028713952,"TTI1","protein_coding"
"ENSG00000101412",4.33756752857389,4.46958798963125,32.7640730146692,1.04050261805111e-08,5.66346495803995e-07,"E2F1","protein_coding"
"ENSG00000101413",0.139027608014469,5.90293680840638,0.0844750686552835,0.77132211281381,0.876879558440098,"RPRD1B","protein_coding"
"ENSG00000101417",0.460756025516107,4.69626352775606,0.474781188876335,0.490795782142627,0.685442447240336,"PXMP4","protein_coding"
"ENSG00000101421",0.0371242095926164,7.52508060485268,0.00690003068729084,0.933798723837655,0.96896150602893,"CHMP4B","protein_coding"
"ENSG00000101425",-6.18170264494155,-1.55054899414466,43.265760997457,4.77872865709165e-11,4.42651332504637e-09,"BPI","protein_coding"
"ENSG00000101439",-1.38662034916299,6.8097433828035,7.90992010323654,0.00491644409142511,0.0399670645370331,"CST3","protein_coding"
"ENSG00000101440",-1.23776047455263,-3.41584849608528,2.07991274271377,0.149248707863462,0.351739813992634,"ASIP","protein_coding"
"ENSG00000101441",-0.0105283346576389,-1.4511834152682,1.09896841280488e-05,0.997354962272633,0.999728068929931,"CST4","protein_coding"
"ENSG00000101442",0.574967829514799,3.64915715156763,1.15181449097864,0.283169635044447,0.498130407649117,"ACTR5","protein_coding"
"ENSG00000101443",-1.85076458265729,7.80154736192501,2.44251731872711,0.118086586164532,0.309618619176217,"WFDC2","protein_coding"
"ENSG00000101444",0.644894657538356,7.56216513796385,1.41605573459916,0.234053702317566,0.445853165719283,"AHCY","protein_coding"
"ENSG00000101445",-1.0126074771418,3.06514927573631,1.77141598399695,0.183206936914832,0.391478802872556,"PPP1R16B","protein_coding"
"ENSG00000101447",6.4527082548807,5.9863742464767,38.8292750260128,4.62538739650365e-10,3.58298585905987e-08,"FAM83D","protein_coding"
"ENSG00000101448",2.05816454672077,-4.22740767834238,0.482623830510089,0.487236226889903,0.682516884647226,"EPPIN","protein_coding"
"ENSG00000101452",0.589899029609862,4.74116299472271,1.30897944325406,0.252579515856926,0.466549213234912,"DHX35","protein_coding"
"ENSG00000101457",0.190343414460415,4.93528218540785,0.161026605449962,0.68821309974334,0.823678902377604,"DNTTIP1","protein_coding"
"ENSG00000101460",-1.70833858846324,2.67096535432381,10.2021693191058,0.00140275543908501,0.0157270171873382,"MAP1LC3A","protein_coding"
"ENSG00000101463",-1.79167192389999,-1.34359570886443,2.46003483499624,0.116776192275749,0.30754630821753,"SYNDIG1","protein_coding"
"ENSG00000101464",0.765943453361443,5.80367429325561,1.64685844843275,0.199387052945133,0.408989878361941,"PIGU","protein_coding"
"ENSG00000101470",2.35337540064911,2.79049401938918,1.55969874182585,0.211709335706522,0.422612551338328,"TNNC2","protein_coding"
"ENSG00000101473",0.896776651960057,3.91851056831669,2.454701508975,0.117173441138556,0.308246497029864,"ACOT8","protein_coding"
"ENSG00000101474",0.21683380358612,7.21893899158924,0.171167746655328,0.679076072782163,0.817683103612759,"APMAP","protein_coding"
"ENSG00000101489",3.80025364406109,1.28437998499378,6.25485764016278,0.0123853201129302,0.0770053406663629,"CELF4","protein_coding"
"ENSG00000101493",-2.90372945410213,4.14079492840686,32.4000017858693,1.25486359653021e-08,6.69979517084958e-07,"ZNF516","protein_coding"
"ENSG00000101542",1.024347474843,-2.61330222773976,0.455101874597553,0.49992206012055,0.692284225416927,"CDH20","protein_coding"
"ENSG00000101544",0.530345110725171,5.49949429977114,1.38385743453212,0.23944517719274,0.452535492515261,"ADNP2","protein_coding"
"ENSG00000101546",0.239949145219742,3.64052912217517,0.214371375442262,0.643362528354705,0.7956459498328,"RBFA","protein_coding"
"ENSG00000101557",0.809024585708938,6.03492946938381,3.718484613241,0.0538131893288324,0.199099736697496,"USP14","protein_coding"
"ENSG00000101558",0.0683259492324552,7.16427074732228,0.0258447562204651,0.872280033420087,0.937158603541361,"VAPA","protein_coding"
"ENSG00000101574",0.549111193511179,6.61443186721007,1.4531099343447,0.228029592076712,0.439909293340137,"METTL4","protein_coding"
"ENSG00000101577",-0.360585837060044,5.07898261209326,0.290071285280256,0.590174852619272,0.758827963985303,"LPIN2","protein_coding"
"ENSG00000101596",0.349918410872754,8.70580413189714,0.46044348112963,0.497416784610937,0.690300468282498,"SMCHD1","protein_coding"
"ENSG00000101605",-2.5363039439814,1.11087502679745,21.638480914313,3.29180936823808e-06,9.4787465825305e-05,"MYOM1","protein_coding"
"ENSG00000101608",0.091610843418107,7.75791130532354,0.039511536071128,0.842438683104778,0.919992741600048,"MYL12A","protein_coding"
"ENSG00000101624",1.25862698480541,2.94673935643922,5.24270554742397,0.0220389736429518,0.11456466471293,"CEP76","protein_coding"
"ENSG00000101638",0.445120796974247,-0.959454368728522,0.0934927235113179,0.759782970910423,0.869288504200612,"ST8SIA5","protein_coding"
"ENSG00000101639",0.671935347884731,4.8240141582748,2.07655862312613,0.149577073877101,0.351973659265628,"CEP192","protein_coding"
"ENSG00000101654",-0.0258483944979168,5.11912334348962,0.00405683915045785,0.949214422954539,0.976849417699727,"RNMT","protein_coding"
"ENSG00000101665",-0.832251559843337,3.69024446262154,2.21819355665594,0.136392565108954,0.335209826164441,"SMAD7","protein_coding"
"ENSG00000101670",5.07526794474624,3.86944400469657,11.8669841300581,0.000571378641717631,0.00775103986270062,"LIPG","protein_coding"
"ENSG00000101680",1.20751744930714,2.29368868594519,0.652570662500693,0.419195097308373,0.627598793998559,"LAMA1","protein_coding"
"ENSG00000101695",-1.74878042182529,1.64605972989832,10.5453316324556,0.00116481920379371,0.0135585484384057,"RNF125","protein_coding"
"ENSG00000101745",-0.155863110291745,7.83878226805663,0.111284053032094,0.738686968812031,0.856109491075899,"ANKRD12","protein_coding"
"ENSG00000101746",-3.89580808042989,-4.22740084060071,12.8341884281569,0.000340343047069675,0.00506610344943549,"NOL4","protein_coding"
"ENSG00000101751",-0.684901453060035,3.20205157207626,2.74934347492101,0.09729437113127,0.278437672872606,"POLI","protein_coding"
"ENSG00000101752",-0.285395948703991,5.35577888535618,0.448868730898486,0.502872666124085,0.694562168718341,"MIB1","protein_coding"
"ENSG00000101773",1.33286978485814,5.82592845676724,6.8104962551802,0.00906235760780055,0.0620977458807242,"RBBP8","protein_coding"
"ENSG00000101782",0.725867360801438,6.26904038752487,2.33632212816799,0.12638764186637,0.32106386505175,"RIOK3","protein_coding"
"ENSG00000101811",1.78832656408625,5.46171231416368,12.9527160770252,0.00031945768046332,0.00480525389752752,"CSTF2","protein_coding"
"ENSG00000101812",4.19356122170585,-4.10514786970566,1.99402084657283,0.157921098720082,0.361727063081982,"H2BW2","protein_coding"
"ENSG00000101825",0.798083176264832,7.1384003562507,0.571372316091811,0.449714109299846,0.651992174396481,"MXRA5","protein_coding"
"ENSG00000101842",0.87691836862725,0.208638383208385,0.681475523991494,0.409079095388403,0.619113308142673,"VSIG1","protein_coding"
"ENSG00000101843",0.170911291362885,5.5032092295215,0.190321695729082,0.662649007755713,0.807963085223672,"PSMD10","protein_coding"
"ENSG00000101844",0.679367270162821,3.89495735284283,1.78442130060145,0.181607352082192,0.389631010086762,"ATG4A","protein_coding"
"ENSG00000101846",0.244721333455682,4.50277786258653,0.103626956550144,0.747519808220733,0.861669352757307,"STS","protein_coding"
"ENSG00000101849",-2.17263857389123,5.88716436813736,22.0536140496031,2.65140001134499e-06,7.87051202209386e-05,"TBL1X","protein_coding"
"ENSG00000101850",0.588094565542592,0.986544010813882,0.546246702875003,0.459855357680431,0.659974417339289,"GPR143","protein_coding"
"ENSG00000101856",-0.249183882526854,7.54747183967154,0.260851627514057,0.609535678153009,0.772705004750381,"PGRMC1","protein_coding"
"ENSG00000101868",1.74752519108754,4.90874880495882,12.4744884206954,0.000412547621201055,0.00594242482191852,"POLA1","protein_coding"
"ENSG00000101871",0.626232069369037,8.03328219745781,0.836893388069257,0.360286777551414,0.575753497415723,"MID1","protein_coding"
"ENSG00000101882",-0.312394255110916,4.50100589982151,0.508051743006789,0.475983460020089,0.673751235662239,"NKAP","protein_coding"
"ENSG00000101883",-0.33064150438819,-2.22985768351946,0.0581867454941118,0.8093851616023,0.899502091455462,"RHOXF1","protein_coding"
"ENSG00000101888",2.03878796552452,6.98974390178418,14.3238347845055,0.000153903858894494,0.0025750845335051,"NXT2","protein_coding"
"ENSG00000101890",1.86495159887084,-3.58159195497932,0.563570674190011,0.452825130666803,0.654097287148717,"GUCY2F","protein_coding"
"ENSG00000101901",0.0615682440120743,4.40613775397261,0.018948037031258,0.890515560166191,0.947187252163071,"ALG13","protein_coding"
"ENSG00000101911",0.271705003996846,6.14436893417415,0.305307544535719,0.580574040828777,0.75271473345731,"PRPS2","protein_coding"
"ENSG00000101916",2.77096976067173,1.25700809552133,3.7407429317257,0.0531008300687134,0.197833804409222,"TLR8","protein_coding"
"ENSG00000101928",0.260340863109488,4.41030756514365,0.249085102293286,0.617720022985632,0.777535358009051,"MOSPD1","protein_coding"
"ENSG00000101935",2.18860174017913,4.68140196623375,14.0666826322206,0.000176441736393487,0.00290011369284281,"AMMECR1","protein_coding"
"ENSG00000101938",-5.62990782985326,4.26898261663469,20.022028787238,7.65551472580787e-06,0.000197508426478833,"CHRDL1","protein_coding"
"ENSG00000101940",-0.993411733884357,5.95930696435457,4.87939426063477,0.0271791556153619,0.130947919887079,"WDR13","protein_coding"
"ENSG00000101945",1.55400653654663,3.37079106602136,7.8464753333281,0.00509198860831428,0.0409931742595521,"SUV39H1","protein_coding"
"ENSG00000101951",-5.76440561789666,-0.69065133641467,11.3860618448676,0.00073997241493929,0.00957366772475125,"PAGE4","protein_coding"
"ENSG00000101955",-3.55964526640921,3.44897084393052,17.4383327280863,2.96780231511533e-05,0.000638742428314414,"SRPX","protein_coding"
"ENSG00000101958",6.32440370522774,-2.62614552026169,2.69451797969388,0.100693936867865,0.284068176097187,"GLRA2","protein_coding"
"ENSG00000101966",0.374287015668415,5.73219261341003,0.745536784234815,0.387893000822428,0.600578588180662,"XIAP","protein_coding"
"ENSG00000101972",0.241653029427464,6.50580031153139,0.293440194862981,0.588024359905896,0.757329472325405,"STAG2","protein_coding"
"ENSG00000101974",-0.429982422959739,4.32820070043707,0.548098921504593,0.459095515812184,0.659314672540025,"ATP11C","protein_coding"
"ENSG00000101977",1.95274210902258,-3.03047089623843,1.2739494747301,0.2590270666714,0.473510038717564,"MCF2","protein_coding"
"ENSG00000101981",3.63916977400132,-4.37179464123778,1.32125188829056,0.250367499433803,0.464032187239117,"F9","protein_coding"
"ENSG00000101986",-0.512307427939172,3.24876756280826,0.84628327661089,0.357605911581107,0.573650545034363,"ABCD1","protein_coding"
"ENSG00000101997",0.152071846567132,3.4273062514604,0.128680109152754,0.71980449124481,0.844211247017184,"CCDC22","protein_coding"
"ENSG00000102001",2.47900087809074,-0.000774976819782835,3.12259925656274,0.0772135270747566,0.244622189979395,"CACNA1F","protein_coding"
"ENSG00000102003",0.141447713676502,1.26621091136353,0.0253415040734879,0.873519063530176,0.937638106832234,"SYP","protein_coding"
"ENSG00000102007",0.876233645091151,7.51341370757953,2.26969999932149,0.131925437658437,0.328633712619453,"PLP2","protein_coding"
"ENSG00000102010",-1.15910262329146,1.20749793344842,0.726231052379447,0.39410758574974,0.605602028585915,"BMX","protein_coding"
"ENSG00000102021",2.00971758150135,-4.87248762590162,1.4491300687927,0.228667591623955,0.440450277291033,"LUZP4","protein_coding"
"ENSG00000102024",-0.180913659271331,7.7980372836359,0.0894420477596753,0.764887678172304,0.872836432546333,"PLS3","protein_coding"
"ENSG00000102030",1.19840269547688,4.10586962787291,3.13387307049217,0.0766813643769288,0.243907131730342,"NAA10","protein_coding"
"ENSG00000102032",1.14899913385931,2.31418404263565,1.99009147525951,0.158331315140511,0.362181116819111,"RENBP","protein_coding"
"ENSG00000102034",1.03003966300012,5.52391770837093,2.87249887327506,0.0901048675940627,0.267026922911357,"ELF4","protein_coding"
"ENSG00000102038",-1.32442596041774,5.10585911562141,3.50852296093458,0.0610538642123035,0.214483605908267,"SMARCA1","protein_coding"
"ENSG00000102043",0.0605634924764545,-0.0733785908594142,0.00325915682960698,0.954474278569212,0.979224579254148,"MTMR8","protein_coding"
"ENSG00000102048",-0.22315208335819,0.94035366064901,0.0725228672804406,0.787698293179118,0.886939279808781,"ASB9","protein_coding"
"ENSG00000102053",-3.00279671553782,0.0905985388037746,45.1014984882361,1.87082192669525e-11,1.990774626701e-09,"ZC3H12B","protein_coding"
"ENSG00000102054",0.430800598949824,7.56282036141218,0.910695330441428,0.339929994394668,0.555618035187105,"RBBP7","protein_coding"
"ENSG00000102057",-0.9954225002258,1.4880581211313,2.89821497765539,0.0886777021496987,0.264818933211272,"KCND1","protein_coding"
"ENSG00000102078",0.445933506136752,3.24109139921363,0.784108058444993,0.37588768673576,0.589689028729523,"SLC25A14","protein_coding"
"ENSG00000102081",0.565901903167932,6.00207414948577,1.19096713867109,0.275134559745313,0.490046171844709,"FMR1","protein_coding"
"ENSG00000102096",0.79241351389884,3.64618562242222,1.86681783420521,0.171839982309132,0.377985147040978,"PIM2","protein_coding"
"ENSG00000102098",0.242348587075954,1.81431169852595,0.130028877143104,0.718402099983946,0.842986824546394,"SCML2","protein_coding"
"ENSG00000102100",0.825669551881033,4.92946110994537,3.31591381369199,0.0686121655801082,0.228764062121366,"SLC35A2","protein_coding"
"ENSG00000102103",-0.391296342902297,4.96762918757954,0.635751075215779,0.425253595504058,0.632542869288334,"PQBP1","protein_coding"
"ENSG00000102104",3.16993536013191,-4.55670893712409,2.23687142756411,0.134753384431023,0.332910574502511,"RS1","protein_coding"
"ENSG00000102109",-0.672271977536154,0.390326403939694,0.229430639658595,0.631946322299244,0.787544889965094,"PCSK1N","protein_coding"
"ENSG00000102119",-0.513609293650829,5.11143173874592,1.57683634020173,0.209216982298892,0.419761192407031,"EMD","protein_coding"
"ENSG00000102125",0.420910184776847,3.86661198774983,0.797699738418075,0.371782000981994,0.586118412682589,"TAZ","protein_coding"
"ENSG00000102144",1.05518009632335,8.87541299294556,3.60295835937785,0.0576768477330475,0.207387962627069,"PGK1","protein_coding"
"ENSG00000102145",0.544904781144483,-2.69912440046951,0.0684312655234436,0.793634699181326,0.890461085917885,"GATA1","protein_coding"
"ENSG00000102158",0.291177848176598,6.44294412092465,0.568174094832475,0.450985396040632,0.652819669778186,"MAGT1","protein_coding"
"ENSG00000102172",0.594618774458751,7.06128131219937,1.17245400502573,0.278897581743664,0.494234028544596,"SMS","protein_coding"
"ENSG00000102174",-0.612006497898364,1.99315022149288,0.330598505665336,0.565306878610851,0.742270834128314,"PHEX","protein_coding"
"ENSG00000102178",0.674768101718738,4.98841729154313,2.19737853811597,0.138245664310225,0.337719762613846,"UBL4A","protein_coding"
"ENSG00000102181",-1.78818821643131,6.04808188458798,11.9496602362775,0.000546573469003468,0.00748387083359913,"CD99L2","protein_coding"
"ENSG00000102189",-0.248842736638899,4.82380919936176,0.228811045464205,0.632406825087458,0.787863362038266,"EEA1","protein_coding"
"ENSG00000102195",3.42351416792943,-0.674702815688732,0.38181695235409,0.536632434792725,0.719024802508743,"GPR50","protein_coding"
"ENSG00000102218",0.74906014583722,6.71965237574856,1.51544835051733,0.218309595065708,0.429290554195008,"RP2","protein_coding"
"ENSG00000102221",-0.234553716593405,4.15094163827797,0.206491689965084,0.6495311892308,0.799193112843675,"JADE3","protein_coding"
"ENSG00000102225",1.04587396642098,6.10466907415676,5.23216885141766,0.0221728675496664,0.115027541728078,"CDK16","protein_coding"
"ENSG00000102226",-0.860854030090103,5.48002531523817,3.21055376809211,0.073164716926018,0.237470663812753,"USP11","protein_coding"
"ENSG00000102230",-0.947153047284652,0.43285881227591,0.514992317794281,0.472985669349156,0.671578941294362,"PCYT1B","protein_coding"
"ENSG00000102241",-0.0265933442106129,7.3990345329274,0.00296322908739199,0.956588156147561,0.980173776896877,"HTATSF1","protein_coding"
"ENSG00000102243",2.78079165387409,2.55928958536513,2.08990116434063,0.148275662704208,0.350783550702851,"VGLL1","protein_coding"
"ENSG00000102245",0.109931959303275,-0.838370406750866,0.0146473254624624,0.903670334251556,0.954230348957563,"CD40LG","protein_coding"
"ENSG00000102265",-1.26656581105925,6.91611517449595,3.10693050088167,0.077959755018168,0.246170333962777,"TIMP1","protein_coding"
"ENSG00000102271",-5.2081639292417,-0.284951873627082,25.8550894106782,3.6803302998712e-07,1.36692267768042e-05,"KLHL4","protein_coding"
"ENSG00000102287",3.28268718783937,6.80099853066651,6.759377374708,0.00932562935955535,0.063323267762068,"GABRE","protein_coding"
"ENSG00000102290",-4.76201510607314,-4.28752112957902,30.4549930995864,3.41702698602313e-08,1.65226149215675e-06,"PCDH11X","protein_coding"
"ENSG00000102302",0.0687226514006337,2.09427782531303,0.00934019914656403,0.923008552597912,0.963650258624511,"FGD1","protein_coding"
"ENSG00000102309",0.361591025934275,4.77137696248996,0.394028873310397,0.530189220907304,0.714251556420909,"PIN4","protein_coding"
"ENSG00000102312",0.12811020266109,3.22122453737172,0.0299089515693751,0.862696980967271,0.931385650541916,"PORCN","protein_coding"
"ENSG00000102313",6.87700967459845,-2.1532857822018,9.26222020150292,0.00233929264721803,0.0231887110476805,"ITIH6","protein_coding"
"ENSG00000102316",-1.45242094437043,6.12030950300878,9.06750722214204,0.00260191527707135,0.0252021103986694,"MAGED2","protein_coding"
"ENSG00000102317",-0.539638252539236,7.90081714995264,1.63780519703445,0.200626869990477,0.410265511575382,"RBM3","protein_coding"
"ENSG00000102349",-0.434664137572983,3.3033894628889,0.227768687368425,0.633183271537984,0.788287796518809,"KLF8","protein_coding"
"ENSG00000102359",0.120434893779519,4.12753615260783,0.0231318443069028,0.879114716545809,0.940493107838769,"SRPX2","protein_coding"
"ENSG00000102362",-3.382637658966,3.14314202047921,37.2862147256436,1.02003088013302e-09,7.46881182303115e-08,"SYTL4","protein_coding"
"ENSG00000102383",-3.13839515202427,-0.0833237872696483,10.0570603225014,0.00151765195894066,0.016746448042089,"ZDHHC15","protein_coding"
"ENSG00000102384",3.74374860825018,3.24291392530815,37.5407788953394,8.9521639124914e-10,6.64990088890937e-08,"CENPI","protein_coding"
"ENSG00000102385",-1.5228538005593,0.672925686216917,4.78691879283626,0.0286766811336602,0.135139997471494,"DRP2","protein_coding"
"ENSG00000102387",4.1486839434565,2.45527736992564,3.81161637107735,0.0508983103873001,0.192934270841938,"TAF7L","protein_coding"
"ENSG00000102390",-0.0865137751865517,4.86222734384668,0.0254840281429765,0.873166891847369,0.937456410591473,"PBDC1","protein_coding"
"ENSG00000102393",1.06157037133819,5.01407214226718,3.26333799689331,0.0708447774180686,0.233089701501858,"GLA","protein_coding"
"ENSG00000102401",-1.43927560664957,5.04981213241976,6.73414614082155,0.00945844954748677,0.0638305242338953,"ARMCX3","protein_coding"
"ENSG00000102409",-2.2239240922229,4.58076298586071,8.4880513082112,0.00357486504330187,0.0316641200105594,"BEX4","protein_coding"
"ENSG00000102445",-0.122963078062094,4.69849595622869,0.0267871687198635,0.869992619539149,0.935616276006695,"RUBCNL","protein_coding"
"ENSG00000102452",-0.0295542141232744,-1.02940386919739,0.000478972756397411,0.982539334227061,0.992589497412903,"NALCN","protein_coding"
"ENSG00000102466",-0.835703109782347,-1.16850589509482,0.331519174239602,0.56476590957318,0.741860929241367,"FGF14","protein_coding"
"ENSG00000102468",-1.2753772497049,-1.527726741305,0.681929919217517,0.408922954568197,0.619030648379806,"HTR2A","protein_coding"
"ENSG00000102471",2.25031000708424,8.74727593476873,8.93358216754007,0.00279974713296853,0.0265981001091003,"NDFIP2","protein_coding"
"ENSG00000102524",1.71642055588771,5.5429619556886,3.26085761963457,0.070952009276164,0.23336216133468,"TNFSF13B","protein_coding"
"ENSG00000102531",-0.754821561901623,5.31328463953398,1.53276974015316,0.215697231645583,0.426334402262138,"FNDC3A","protein_coding"
"ENSG00000102539",4.01212634488974,-4.19826171956701,2.71630215774355,0.0993278856759764,0.281868576728912,"MLNR","protein_coding"
"ENSG00000102543",-0.582107123145084,2.84095828494575,1.66292593521921,0.197208732593457,0.406321864762601,"CDADC1","protein_coding"
"ENSG00000102547",-2.49587313922543,3.28158744329486,22.8023406533525,1.79546900587112e-06,5.60475753256656e-05,"CAB39L","protein_coding"
"ENSG00000102554",3.54509280727344,8.6195759636948,16.0823141491817,6.06477953209096e-05,0.0011767202835987,"KLF5","protein_coding"
"ENSG00000102572",0.951257065586759,6.43533137309649,2.25238728901112,0.133408449494793,0.330757017680858,"STK24","protein_coding"
"ENSG00000102575",0.802044623718524,4.88192320804189,1.15064433480076,0.283414308410904,0.498418266515728,"ACP5","protein_coding"
"ENSG00000102580",-0.39517607244989,5.7911355853297,0.79904173116519,0.371380030655513,0.585784996807149,"DNAJC3","protein_coding"
"ENSG00000102595",0.0460764252904977,6.95701031526773,0.0084037403727848,0.926958710375348,0.96564348159524,"UGGT2","protein_coding"
"ENSG00000102606",-0.293682435410237,5.81071912510337,0.478990229788863,0.488880057365079,0.683853918769537,"ARHGEF7","protein_coding"
"ENSG00000102678",-1.10347935935564,0.443307504416884,0.553162995904906,0.457028168125043,0.657943416082269,"FGF9","protein_coding"
"ENSG00000102683",-2.82631014041816,-2.60052331093059,5.25920063121703,0.0218310435342544,0.113868738434349,"SGCG","protein_coding"
"ENSG00000102699",0.584025924631088,6.18082734439468,1.26114958921579,0.261433601173079,0.476126231012418,"PARP4","protein_coding"
"ENSG00000102710",0.282720064986043,7.7634595086277,0.231367309931883,0.630511836997632,0.786394554211306,"SUPT20H","protein_coding"
"ENSG00000102738",0.180892011856705,6.84605039403422,0.119278387758726,0.729818457714319,0.850410146625487,"MRPS31","protein_coding"
"ENSG00000102743",1.48118716476558,3.96725325756019,5.79177162221517,0.0161013548740809,0.0926928053992156,"SLC25A15","protein_coding"
"ENSG00000102753",0.191831328351533,5.70045315999562,0.158634186939519,0.690417112952394,0.824879466768646,"KPNA3","protein_coding"
"ENSG00000102755",-2.01997694847994,4.95326988486869,11.9549801356784,0.000545015086092638,0.00746918402076957,"FLT1","protein_coding"
"ENSG00000102760",-1.77464041575339,3.96611300263459,10.3278818533756,0.00131035498593712,0.0149028649713477,"RGCC","protein_coding"
"ENSG00000102763",-0.330489583835568,3.82691687209718,0.520734496569354,0.470528534751654,0.66943938950316,"VWA8","protein_coding"
"ENSG00000102780",-0.215188883174846,4.40487090079348,0.152025593726716,0.696607095482345,0.828829574316886,"DGKH","protein_coding"
"ENSG00000102781",-1.24501135939341,3.54294219779495,7.44029032057656,0.0063779600839507,0.0481446751256102,"KATNAL1","protein_coding"
"ENSG00000102786",0.733371913693715,7.75777504538023,2.14574237836632,0.14296586563397,0.343889381334956,"INTS6","protein_coding"
"ENSG00000102794",5.52271581260285,-3.25715087772736,5.7845739233243,0.016167416245572,0.0929513089923494,"ACOD1","protein_coding"
"ENSG00000102796",-1.4519397772025,1.21068661393708,10.1816644445221,0.00141844081552185,0.0158796179103543,"DHRS12","protein_coding"
"ENSG00000102802",-1.82052327446977,3.73743323881477,2.86627827225666,0.0904538216735066,0.267622807165097,"MEDAG","protein_coding"
"ENSG00000102804",-1.89670724017109,8.24051516184619,13.9759763533166,0.000185161463688274,0.00302725704030063,"TSC22D1","protein_coding"
"ENSG00000102805",-0.386839756136249,2.72957003585703,0.463834573427604,0.495837311828406,0.689298588474283,"CLN5","protein_coding"
"ENSG00000102837",3.40782896217871,3.81071853863682,1.39404123900737,0.237723814944957,0.45030345576959,"OLFM4","protein_coding"
"ENSG00000102854",-0.681258059950236,5.88334557606834,0.279109159593332,0.597285700328229,0.764751352810623,"MSLN","protein_coding"
"ENSG00000102858",-0.943513648369431,4.50916914568955,4.49438611059129,0.0340063215522371,0.14976617643774,"MGRN1","protein_coding"
"ENSG00000102870",-0.366866271075584,3.88073257176829,0.572677407945225,0.449196943048056,0.651672496912769,"ZNF629","protein_coding"
"ENSG00000102871",0.97296751149843,3.74976318223246,2.73814829468754,0.0979782411587182,0.279562520908709,"TRADD","protein_coding"
"ENSG00000102878",1.06480242349091,2.41822217386079,2.01149523934794,0.156111391464759,0.359626869060969,"HSF4","protein_coding"
"ENSG00000102879",1.32807264809726,4.45302995264277,3.05492115949817,0.0804929014945805,0.250263490482822,"CORO1A","protein_coding"
"ENSG00000102882",-1.03514887980428,5.09023368832605,4.74869934384209,0.0293204481585394,0.136910376893344,"MAPK3","protein_coding"
"ENSG00000102886",1.492267597323,2.73484943265796,2.56586593591154,0.109192752340156,0.29649514543119,"GDPD3","protein_coding"
