"","logFC","logCPM","LR","PValue","FDR","gene_name","gene_type"
"ENSG00000234423",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"LINC01250","lncRNA"
"ENSG00000234699",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"AL139339.1","lncRNA"
"ENSG00000234842",5.35758649073347,-3.57949566860543,848.17926080578,1.80883681922934e-186,2.33047292240512e-186,"MTCO2P16","unprocessed_pseudogene"
"ENSG00000235001",2.27519335364363,-2.2968340176928,1174.44181916008,2.18702936857019e-257,2.95239974501966e-257,"EIF4A1P2","processed_pseudogene"
"ENSG00000235189",2.85261766179917,-3.06058383768145,813.571723088425,6.04442470642023e-179,7.75265221679583e-179,"AL034405.1","lncRNA"
"ENSG00000235290",2.17650905810239,-2.37872628056712,1042.84121325339,8.75635378798615e-229,1.16370255111476e-228,"HLA-W","unprocessed_pseudogene"
"ENSG00000235499",6.02240261747337,-3.0912320713437,1357.08683888121,4.44277188675461e-297,6.14888017367757e-297,"AC073046.1","lncRNA"
"ENSG00000235535",5.35758649073347,-3.57949566860543,848.17926080578,1.80883681922934e-186,2.33047292240512e-186,"TRDN-AS1","lncRNA"
"ENSG00000236165",6.02240261747337,-3.0912320713437,1357.08683888121,4.44277188675461e-297,6.14888017367757e-297,"PRADC1P1","processed_pseudogene"
"ENSG00000236209",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"AC104135.1","lncRNA"
"ENSG00000236349",2.85261766179917,-3.06058383768145,813.571723088425,6.04442470642023e-179,7.75265221679583e-179,"SUCLG2P2","processed_pseudogene"
"ENSG00000236467",2.66313978661084,-3.2025138504778,668.670565440887,1.94409949943045e-147,2.43469622570662e-147,"KCNMA1-AS1","lncRNA"
"ENSG00000236700",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"LINC01010","lncRNA"
"ENSG00000236744",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC016822.1","lncRNA"
"ENSG00000236921",5.35758649073347,-3.57949566860543,848.17926080578,1.80883681922934e-186,2.33047292240512e-186,"AL157937.1","lncRNA"
"ENSG00000237523",5.35758649073347,-3.57949566860543,848.17926080578,1.80883681922934e-186,2.33047292240512e-186,"LINC00857","lncRNA"
"ENSG00000239272",2.66313978661084,-3.2025138504778,668.670565440887,1.94409949943045e-147,2.43469622570662e-147,"RPL21P10","processed_pseudogene"
"ENSG00000239951",5.35758649073347,-3.57949566860543,848.17926080578,1.80883681922934e-186,2.33047292240512e-186,"IGKV3-20","IG_V_gene"
"ENSG00000240036",5.35758649073347,-3.57949566860543,848.17926080578,1.80883681922934e-186,2.33047292240512e-186,"AC104563.1","processed_pseudogene"
"ENSG00000240280",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"TCAM1P","transcribed_unitary_pseudogene"
"ENSG00000241106",2.21318161843607,-1.99453316788428,1433.99754603562,8.60503962945304e-314,1.20012528922387e-313,"HLA-DOB","protein_coding"
"ENSG00000241158",3.02007446724667,-2.93137456118685,961.352194167784,4.51930517856400e-211,5.93212995885905e-211,"ADAMTS9-AS1","lncRNA"
"ENSG00000241351",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"IGKV3-11","IG_V_gene"
"ENSG00000241738",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"ZNF90P1","processed_pseudogene"
"ENSG00000242600",6.02240261747337,-3.0912320713437,1357.08683888121,4.44277188675461e-297,6.14888017367757e-297,"MBL1P","transcribed_unitary_pseudogene"
"ENSG00000246363",2.38845382498499,-2.67974140708982,917.50607656362,1.53550220789702e-201,2.00134515428393e-201,"LINC02458","lncRNA"
"ENSG00000248113",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"AC067942.2","processed_pseudogene"
"ENSG00000248290",2.45436223344703,-2.14580026664317,1444.56948942027,4.34002001285166e-316,6.06632386713479e-316,"TNXA","unprocessed_pseudogene"
"ENSG00000248360",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"LINC00504","lncRNA"
"ENSG00000248544",2.21318161843607,-1.99453316788428,1433.99754603562,8.60503962945304e-314,1.20012528922387e-313,"AC008676.1","lncRNA"
"ENSG00000248583",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC119751.3","unprocessed_pseudogene"
"ENSG00000248599",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"FLJ42969","lncRNA"
"ENSG00000248794",2.05382583172215,-2.12980419172574,1176.34539940382,8.43618970907223e-258,1.13966296914463e-257,"AC026436.1","processed_pseudogene"
"ENSG00000248840",2.45436223344703,-2.14580026664317,1444.56948942027,4.34002001285166e-316,6.06632386713479e-316,"AL645949.1","transcribed_processed_pseudogene"
"ENSG00000248869",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"LINC02511","lncRNA"
"ENSG00000249274",2.831583736329,-2.31480580241792,1481.42924655922,4.94065645841247e-324,4.94065645841247e-324,"PDLIM1P4","processed_pseudogene"
"ENSG00000249286",2.07057558951998,-2.4655482563116,913.992878655948,8.91174881145227e-201,1.16080370842493e-200,"AMD1P3","processed_pseudogene"
"ENSG00000249359",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC093274.1","lncRNA"
"ENSG00000249553",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"PPP2R2B-IT1","lncRNA"
"ENSG00000249816",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"LINC00964","lncRNA"
"ENSG00000249917",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"LINC00536","lncRNA"
"ENSG00000250569",2.04351628026082,-1.85763210100503,1438.86187668117,7.54644771508989e-315,1.05391816303606e-314,"NTAN1P2","processed_pseudogene"
"ENSG00000250654",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC023794.3","transcribed_unprocessed_pseudogene"
"ENSG00000250794",3.02007446724667,-2.93137456118685,961.352194167784,4.51930517856400e-211,5.93212995885905e-211,"ALG1L12P","unprocessed_pseudogene"
"ENSG00000251000",3.43016287036002,-2.60138686083387,1416.75294934388,4.80831526980045e-310,6.69467524562943e-310,"GGCTP1","processed_pseudogene"
"ENSG00000251173",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"UCHL1-AS1","lncRNA"
"ENSG00000251191",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"LINC00589","lncRNA"
"ENSG00000251350",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"LINC02475","lncRNA"
"ENSG00000251405",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"AC016571.1","lncRNA"
"ENSG00000251520",3.30598342638328,-2.70322068809244,1263.31752043872,1.05907495358141e-276,1.44683654704698e-276,"AL162431.2","unprocessed_pseudogene"
"ENSG00000251623",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"AC139491.5","transcribed_processed_pseudogene"
"ENSG00000253361",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC069120.1","lncRNA"
"ENSG00000253385",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AP003696.1","lncRNA"
"ENSG00000253414",6.02240261747337,-3.0912320713437,1357.08683888121,4.44277188675461e-297,6.14888017367757e-297,"AC124067.2","lncRNA"
"ENSG00000254028",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC083843.1","lncRNA"
"ENSG00000254598",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"CSNK2A3","protein_coding"
"ENSG00000254893",2.45436223344703,-2.14580026664317,1444.56948942027,4.34002001285166e-316,6.06632386713479e-316,"AC113404.3","translated_processed_pseudogene"
"ENSG00000255042",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC109635.2","transcribed_unprocessed_pseudogene"
"ENSG00000255566",3.43016287036002,-2.60138686083387,1416.75294934388,4.80831526980045e-310,6.69467524562943e-310,"AC135279.2","processed_pseudogene"
"ENSG00000255652",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC140847.2","lncRNA"
"ENSG00000255666",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"LINC02700","lncRNA"
"ENSG00000256029",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"AL590560.2","protein_coding"
"ENSG00000256540",2.05382583172215,-2.12980419172574,1176.34539940382,8.43618970907223e-258,1.13966296914463e-257,"AC007406.3","lncRNA"
"ENSG00000256723",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AP003717.3","processed_pseudogene"
"ENSG00000256745",3.30598342638328,-2.70322068809244,1263.31752043872,1.05907495358141e-276,1.44683654704698e-276,"ARPC3P3","processed_pseudogene"
"ENSG00000257501",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"PAFAH1B2P2","transcribed_processed_pseudogene"
"ENSG00000257524",2.10254486584838,-2.90391052123908,652.032228194977,8.07500199028663e-144,1.00763653369521e-143,"AL157935.2","protein_coding"
"ENSG00000257894",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC027288.3","lncRNA"
"ENSG00000257953",2.51263326896173,-2.57949566860543,1055.04851818205,1.94544245192937e-231,2.59118795106103e-231,"AC083805.2","lncRNA"
"ENSG00000258390",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"LINC02318","lncRNA"
"ENSG00000258450",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"AL139099.2","lncRNA"
"ENSG00000259090",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"SEPTIN7P1","processed_pseudogene"
"ENSG00000259130",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"AL133371.3","lncRNA"
"ENSG00000259225",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"LINC02345","lncRNA"
"ENSG00000259570",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC243562.1","unprocessed_pseudogene"
"ENSG00000259644",2.62696597220535,-2.48576524395021,1195.11642498799,7.02486557066602e-262,9.52556920312178e-262,"AC022613.3","lncRNA"
"ENSG00000259712",2.831583736329,-2.31480580241792,1481.42924655922,4.94065645841247e-324,4.94065645841247e-324,"AC023906.5","lncRNA"
"ENSG00000259831",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"LINC00567","lncRNA"
"ENSG00000260001",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"TGFBR3L","protein_coding"
"ENSG00000260019",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"LINC01992","lncRNA"
"ENSG00000260135",2.13570285301178,-2.06058383768145,1304.06445763965,1.47896922589637e-285,2.03468759614744e-285,"MMP2-AS1","lncRNA"
"ENSG00000260139",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"CSPG4P13","transcribed_unprocessed_pseudogene"
"ENSG00000260420",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"LINC02182","lncRNA"
"ENSG00000260439",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"LMF1-AS1","lncRNA"
"ENSG00000260536",2.07057558951998,-2.4655482563116,913.992878655948,8.91174881145227e-201,1.16080370842493e-200,"AL035071.2","lncRNA"
"ENSG00000261172",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"AC133919.2","lncRNA"
"ENSG00000261457",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"AC002519.2","transcribed_processed_pseudogene"
"ENSG00000261916",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"AC027796.1","lncRNA"
"ENSG00000262188",2.38845382498499,-2.67974140708982,917.50607656362,1.53550220789702e-201,2.00134515428393e-201,"LINC01978","lncRNA"
"ENSG00000262874",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"C19orf84","protein_coding"
"ENSG00000264083",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC005899.1","lncRNA"
"ENSG00000264164",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC090616.2","transcribed_processed_pseudogene"
"ENSG00000264743",2.25257035767688,-2.78747635119896,782.961212307224,2.73306519159297e-172,3.48856735431877e-172,"DPRXP4","processed_pseudogene"
"ENSG00000265015",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AP005901.3","transcribed_processed_pseudogene"
"ENSG00000265574",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"WDR45BP1","processed_pseudogene"
"ENSG00000265752",6.02240261747337,-3.0912320713437,1357.08683888121,4.44277188675461e-297,6.14888017367757e-297,"AC010754.1","lncRNA"
"ENSG00000266598",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC037487.2","lncRNA"
"ENSG00000266835",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"GAPLINC","lncRNA"
"ENSG00000266850",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC090912.2","lncRNA"
"ENSG00000267079",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"AP001269.2","lncRNA"
"ENSG00000267480",2.17650905810239,-2.37872628056712,1042.84121325339,8.75635378798615e-229,1.16370255111476e-228,"AP001542.3","lncRNA"
"ENSG00000267543",2.21318161843607,-1.99453316788428,1433.99754603562,8.60503962945304e-314,1.20012528922387e-313,"AC015802.3","lncRNA"
"ENSG00000267714",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"AC008738.4","lncRNA"
"ENSG00000268536",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"AC005523.1","lncRNA"
"ENSG00000268941",2.44495951531436,-3.35994560629053,527.524258256818,9.76252647311293e-117,1.18988037921997e-116,"LINC01711","lncRNA"
"ENSG00000269091",2.10254486584838,-2.90391052123908,652.032228194977,8.07500199028663e-144,1.00763653369521e-143,"AC010624.3","lncRNA"
"ENSG00000269124",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"AC007193.2","lncRNA"
"ENSG00000269506",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC110792.2","lncRNA"
"ENSG00000269646",2.21318161843607,-1.99453316788428,1433.99754603562,8.60503962945304e-314,1.20012528922387e-313,"AC010487.1","lncRNA"
"ENSG00000269729",6.02240261747337,-3.0912320713437,1357.08683888121,4.44277188675461e-297,6.14888017367757e-297,"AC006262.2","lncRNA"
"ENSG00000269986",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC040174.2","lncRNA"
"ENSG00000270314",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC007161.2","processed_pseudogene"
"ENSG00000270947",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC025811.1","lncRNA"
"ENSG00000271075",2.831583736329,-2.31480580241792,1481.42924655922,4.94065645841247e-324,4.94065645841247e-324,"AL139317.4","processed_pseudogene"
"ENSG00000271259",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"AC010201.1","lncRNA"
"ENSG00000271563",2.831583736329,-2.31480580241792,1481.42924655922,4.94065645841247e-324,4.94065645841247e-324,"HIRAP1","processed_pseudogene"
"ENSG00000271826",2.51263326896173,-2.57949566860543,1055.04851818205,1.94544245192937e-231,2.59118795106103e-231,"PLS3-AS1","lncRNA"
"ENSG00000271926",2.17650905810239,-2.37872628056712,1042.84121325339,8.75635378798615e-229,1.16370255111476e-228,"AC008972.1","lncRNA"
"ENSG00000272180",2.10254486584838,-2.90391052123908,652.032228194977,8.07500199028663e-144,1.00763653369521e-143,"AC011306.1","lncRNA"
"ENSG00000272609",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC016252.1","lncRNA"
"ENSG00000272710",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC133041.1","transcribed_unprocessed_pseudogene"
"ENSG00000272858",3.02007446724667,-2.93137456118685,961.352194167784,4.51930517856400e-211,5.93212995885905e-211,"Z93930.3","lncRNA"
"ENSG00000273771",3.02007446724667,-2.93137456118685,961.352194167784,4.51930517856400e-211,5.93212995885905e-211,"AC024337.2","lncRNA"
"ENSG00000273980",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL592071.1","lncRNA"
"ENSG00000273989",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC022079.1","lncRNA"
"ENSG00000274038",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC007014.2","lncRNA"
"ENSG00000275678",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"AL133320.2","lncRNA"
"ENSG00000276963",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL353626.3","unprocessed_pseudogene"
"ENSG00000277496",2.831583736329,-2.31480580241792,1481.42924655922,4.94065645841247e-324,4.94065645841247e-324,"AL357033.4","lncRNA"
"ENSG00000277654",2.21318161843607,-1.99453316788428,1433.99754603562,8.60503962945304e-314,1.20012528922387e-313,"AC087633.2","transcribed_processed_pseudogene"
"ENSG00000278214",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"LINC02139","lncRNA"
"ENSG00000278464",2.27519335364363,-2.2968340176928,1174.44181916008,2.18702936857019e-257,2.95239974501966e-257,"AC068506.1","lncRNA"
"ENSG00000278530",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"CHMP1B2P","transcribed_unitary_pseudogene"
"ENSG00000278892",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AP002371.1","TEC"
"ENSG00000279266",3.43016287036002,-2.60138686083387,1416.75294934388,4.80831526980045e-310,6.69467524562943e-310,"AC068860.1","TEC"
"ENSG00000279377",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC003973.2","TEC"
"ENSG00000279539",2.17650905810239,-2.37872628056712,1042.84121325339,8.75635378798615e-229,1.16370255111476e-228,"AC006486.2","TEC"
"ENSG00000279597",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AL031593.1","lncRNA"
"ENSG00000279837",2.17650905810239,-2.37872628056712,1042.84121325339,8.75635378798615e-229,1.16370255111476e-228,"AC112694.2","TEC"
"ENSG00000280304",3.02007446724667,-2.93137456118685,961.352194167784,4.51930517856400e-211,5.93212995885905e-211,"AC104260.2","TEC"
"ENSG00000280916",2.10254486584838,-2.90391052123908,652.032228194977,8.07500199028663e-144,1.00763653369521e-143,"FOXCUT","lncRNA"
"ENSG00000282757",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"DUXB","protein_coding"
"ENSG00000282998",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC009975.2","lncRNA"
"ENSG00000283307",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"OR5AK4P","unprocessed_pseudogene"
"ENSG00000283361",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"CFAP97D2","protein_coding"
"ENSG00000283646",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"LINC02009","lncRNA"
"ENSG00000283897",2.85261766179917,-3.06058383768145,813.571723088425,6.04442470642023e-179,7.75265221679583e-179,"AC011416.3","lncRNA"
"ENSG00000285569",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"AC099344.3","lncRNA"
"ENSG00000285576",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL138686.2","transcribed_unprocessed_pseudogene"
"ENSG00000285601",4.64389012411875,-4.03057316629994,508.907542459765,1.09623241415106e-112,1.32888100996853e-112,"AC084262.2","lncRNA"
"ENSG00000285719",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL356275.1","lncRNA"
"ENSG00000285836",2.45436223344703,-2.14580026664317,1444.56948942027,4.34002001285166e-316,6.06632386713479e-316,"AC092896.1","lncRNA"
"ENSG00000285838",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL646090.2","lncRNA"
"ENSG00000285987",3.02007446724667,-2.93137456118685,961.352194167784,4.51930517856400e-211,5.93212995885905e-211,"AL157886.1","lncRNA"
"ENSG00000286039",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AC093849.2","lncRNA"
"ENSG00000286136",2.27519335364363,-2.2968340176928,1174.44181916008,2.18702936857019e-257,2.95239974501966e-257,"AC107071.1","lncRNA"
"ENSG00000286141",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC097480.2","lncRNA"
"ENSG00000286176",2.04351628026082,-1.85763210100503,1438.86187668117,7.54644771508989e-315,1.05391816303606e-314,"AC116317.1","lncRNA"
"ENSG00000286230",2.38845382498499,-2.67974140708982,917.50607656362,1.53550220789702e-201,2.00134515428393e-201,"AC010327.7","lncRNA"
"ENSG00000286439",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL354916.1","lncRNA"
"ENSG00000286472",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AL035252.5","lncRNA"
"ENSG00000286527",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"AL161665.2","lncRNA"
"ENSG00000286608",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC010201.3","lncRNA"
"ENSG00000286638",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"AC123595.2","lncRNA"
"ENSG00000286647",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"AC008459.1","lncRNA"
"ENSG00000286685",2.831583736329,-2.31480580241792,1481.42924655922,4.94065645841247e-324,4.94065645841247e-324,"AL158077.2","lncRNA"
"ENSG00000286771",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC097658.3","lncRNA"
"ENSG00000286834",2.62696597220535,-2.48576524395021,1195.11642498799,7.02486557066602e-262,9.52556920312178e-262,"AL360020.1","lncRNA"
"ENSG00000287003",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"AC008674.1","lncRNA"
"ENSG00000287026",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC068616.2","lncRNA"
"ENSG00000287139",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL513317.1","lncRNA"
"ENSG00000287319",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC079822.1","lncRNA"
"ENSG00000287343",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL022397.1","lncRNA"
"ENSG00000287354",3.1699564221586,-4.6904345331366,169.6358252187,8.8860014512227e-39,9.94873474901655e-39,"AL034351.4","lncRNA"
"ENSG00000287400",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC093151.7","lncRNA"
"ENSG00000287477",2.85261766179917,-3.06058383768145,813.571723088425,6.04442470642023e-179,7.75265221679583e-179,"AL356495.1","lncRNA"
"ENSG00000287488",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC073048.1","lncRNA"
"ENSG00000287632",2.73289944078776,-2.39775466555428,1337.34113278665,8.68075750805092e-293,1.19880604106136e-292,"AC112253.1","lncRNA"
"ENSG00000287634",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AC114277.1","lncRNA"
"ENSG00000287652",2.17650905810239,-2.37872628056712,1042.84121325339,8.75635378798615e-229,1.16370255111476e-228,"AC000082.1","lncRNA"
"ENSG00000287661",5.04442839646956,-3.78747635119896,678.543401572081,1.38575364686506e-149,1.73801366342227e-149,"AL391844.1","lncRNA"
"ENSG00000287691",5.35758649073347,-3.57949566860543,848.17926080578,1.80883681922934e-186,2.33047292240512e-186,"AL031602.2","lncRNA"
"ENSG00000287722",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL356295.1","lncRNA"
"ENSG00000287727",2.07057558951998,-2.4655482563116,913.992878655948,8.91174881145227e-201,1.16080370842493e-200,"AL139423.2","lncRNA"
"ENSG00000287743",4.08749611022275,-4.32310216587036,339.271683568839,9.1935968176433e-76,1.07735412322083e-75,"AL031289.2","lncRNA"
"ENSG00000287754",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL109837.3","lncRNA"
"ENSG00000287777",5.61474447098856,-3.39775466555429,1017.81512011622,2.40954382892106e-223,3.18351381323493e-223,"AL161851.2","lncRNA"
"ENSG00000287828",2.66313978661084,-3.2025138504778,668.670565440887,1.94409949943045e-147,2.43469622570662e-147,"AL354743.2","lncRNA"
"ENSG00000288018",2.85261766179917,-3.06058383768145,813.571723088425,6.04442470642023e-179,7.75265221679583e-179,"AP003120.1","lncRNA"
"ENSG00000288073",5.83292474228504,-3.23636795849455,1187.45097947944,3.25509214634229e-260,4.40365371659951e-260,"AC022463.1","lncRNA"
"ENSG00000288235",2.66313978661084,-3.2025138504778,668.670565440887,1.94409949943045e-147,2.43469622570662e-147,"FAM106C","lncRNA"
